ChamadoID,Data_Abertura,Data_Fechamento,UsuarioID,TecnicoID,CategoriaID,Prioridade,Status,Descricao,Tempo_Resolucao_Horas,Dentro_SLA,Reaberto
102839,2025-11-25 14:55:00,2025-11-25 16:31:45.055845662,225,8,3,Média,Fechado,Solicitação de acesso,1.61,Sim,Não
106753,2025-11-25 15:22:00,,144,7,4,Média,Em Atendimento,VPN não conecta,1.83,Sim,Não
102661,2025-11-25 15:36:00,2025-11-25 18:21:41.952486528,201,7,2,Alta,Fechado,Erro ao abrir aplicativo,2.76,Sim,Não
109879,2025-11-25 18:08:00,2025-11-25 19:09:12.080190324,182,6,7,Alta,Fechado,Incidente de segurança,1.02,Sim,Não
104744,2025-11-26 07:23:00,2025-11-26 08:21:49.731544804,80,5,2,Média,Fechado,Erro ao abrir aplicativo,0.98,Sim,Não
107540,2025-11-26 08:16:00,2025-11-26 11:28:01.957616175,101,4,2,Baixa,Fechado,Instalação de software,3.2,Sim,Não
105696,2025-11-26 08:30:00,2025-11-26 14:08:49.032048717,116,2,8,Alta,Fechado,Problema no cadastro,5.65,Sim,Não
100918,2025-11-26 10:12:00,2025-11-26 15:29:46.392823039,205,4,3,Média,Fechado,Solicitação de acesso,5.3,Sim,Não
103558,2025-11-26 10:17:00,2025-11-26 14:31:47.016136176,74,4,4,Média,Fechado,Sem internet,4.25,Sim,Não
105094,2025-11-26 10:59:00,,59,8,8,Baixa,Em Atendimento,Sistema indisponível,16.07,Não,Não
106654,2025-11-26 12:05:00,2025-11-26 13:59:24.574584258,115,2,1,Média,Fechado,Notebook lento,1.91,Sim,Não
108830,2025-11-26 12:34:00,2025-11-26 14:14:43.201958736,179,4,6,Crítica,Fechado,E-mail não sincroniza,1.68,Sim,Não
104862,2025-11-26 12:38:00,,245,7,2,Alta,Aberto,Atualização necessária,3.93,Sim,Não
100430,2025-11-26 12:55:00,2025-11-26 14:00:19.154396090,113,8,8,Média,Fechado,Erro no sistema,1.09,Sim,Não
109911,2025-11-26 14:03:00,2025-11-26 15:25:41.842696972,222,6,6,Média,Fechado,Outlook com erro,1.38,Sim,Não
105825,2025-11-26 14:17:00,2025-11-26 17:08:54.260516253,106,5,3,Alta,Fechado,Criação de usuário,2.87,Sim,Não
101031,2025-11-26 14:37:00,2025-11-26 23:05:28.520233654,200,2,1,Média,Fechado,Computador não liga,8.47,Sim,Não
100802,2025-11-26 14:43:00,,216,7,6,Baixa,Em Atendimento,E-mail não sincroniza,4.2,Sim,Não
107870,2025-11-26 15:54:00,2025-11-27 09:48:25.249008862,38,6,1,Alta,Fechado,Monitor sem imagem,17.91,Sim,Não
106887,2025-11-26 16:14:00,2025-11-26 22:05:46.109321517,7,2,2,Média,Fechado,Atualização necessária,5.86,Sim,Não
107813,2025-11-26 16:37:00,2025-11-26 19:59:15.249488235,97,2,3,Média,Fechado,Permissão de pasta,3.37,Sim,Não
109510,2025-11-26 16:56:00,,26,5,7,Média,Pendente,Incidente de segurança,1.32,Sim,Não
108239,2025-11-26 18:46:00,2025-11-26 22:04:29.503958871,31,3,5,Média,Fechado,Impressora não imprime,3.31,Sim,Não
100330,2025-11-26 18:59:00,2025-11-26 21:34:19.681318719,53,4,4,Média,Fechado,Rede lenta,2.59,Sim,Não
105180,2025-11-27 07:37:00,2025-11-27 08:29:04.669481362,158,7,3,Baixa,Fechado,Criação de usuário,0.87,Sim,Não
103271,2025-11-27 07:53:00,2025-11-27 08:48:42.812383735,36,1,8,Baixa,Fechado,Erro no sistema,0.93,Sim,Não
107360,2025-11-27 08:13:00,2025-11-27 12:40:37.333121846,83,4,5,Média,Fechado,Fila de impressão travada,4.46,Sim,Não
104508,2025-11-27 08:35:00,2025-11-28 06:07:05.348372143,197,6,5,Baixa,Fechado,Fila de impressão travada,21.53,Sim,Não
105031,2025-11-27 09:18:00,2025-11-27 17:02:42.924965060,225,1,1,Alta,Fechado,Notebook lento,7.75,Sim,Não
102908,2025-11-27 09:24:00,2025-11-27 11:45:58.657356133,39,2,8,Baixa,Fechado,Problema no cadastro,2.37,Sim,Não
102996,2025-11-27 10:06:00,2025-11-28 23:00:42.085050451,228,3,1,Baixa,Fechado,Monitor sem imagem,36.91,Não,Não
108824,2025-11-27 10:19:00,2025-11-27 13:52:02.673312771,19,8,2,Média,Fechado,Instalação de software,3.55,Sim,Não
103421,2025-11-27 10:54:00,2025-11-27 22:51:42.619655502,57,3,2,Baixa,Fechado,Erro ao abrir aplicativo,11.96,Sim,Não
107881,2025-11-27 11:52:00,2025-11-27 14:17:45.527037304,144,1,4,Alta,Fechado,Rede lenta,2.43,Sim,Não
109893,2025-11-27 12:06:00,2025-11-27 14:01:06.786353294,12,8,2,Média,Fechado,Instalação de software,1.92,Sim,Não
103739,2025-11-27 12:11:00,2025-11-27 15:44:30.727707102,50,6,3,Baixa,Fechado,Criação de usuário,3.56,Sim,Não
109302,2025-11-27 12:41:00,2025-11-27 18:30:50.912588380,166,4,6,Média,Fechado,Outlook com erro,5.83,Sim,Não
102931,2025-11-27 12:43:00,2025-11-27 20:59:52.334567068,215,1,3,Média,Fechado,Permissão de pasta,8.28,Não,Não
104385,2025-11-27 13:25:00,,74,2,2,Alta,Em Atendimento,Instalação de software,2.4,Sim,Não
101489,2025-11-27 14:09:00,2025-11-27 18:36:59.444528612,180,8,5,Baixa,Fechado,Configuração de impressora,4.47,Sim,Não
108425,2025-11-27 14:35:00,2025-11-27 16:41:38.714708700,165,7,3,Média,Fechado,Senha bloqueada,2.11,Sim,Não
106475,2025-11-27 15:22:00,2025-11-27 19:43:30.635521113,85,7,2,Média,Fechado,Erro ao abrir aplicativo,4.36,Sim,Sim
106188,2025-11-28 07:34:00,,100,6,2,Alta,Pendente,Aplicativo travando,1.77,Sim,Não
107966,2025-11-28 07:42:00,2025-11-28 10:08:09.898324627,148,6,2,Baixa,Fechado,Instalação de software,2.44,Sim,Não
101323,2025-11-28 07:43:00,2025-11-28 10:13:44.550844585,115,6,3,Baixa,Fechado,Permissão de pasta,2.51,Sim,Não
103008,2025-11-28 07:55:00,2025-11-28 12:41:01.903657778,48,6,6,Baixa,Fechado,Problema para enviar e-mail,4.77,Sim,Não
107320,2025-11-28 08:28:00,2025-11-28 12:07:23.334338329,132,6,5,Média,Fechado,Toner não reconhecido,3.66,Sim,Não
109306,2025-11-28 09:16:00,2025-11-28 17:35:06.789076006,10,8,2,Baixa,Fechado,Instalação de software,8.32,Sim,Não
104567,2025-11-28 09:16:00,2025-11-28 11:57:32.000159626,131,8,7,Baixa,Fechado,Suspeita de phishing,2.69,Sim,Não
101060,2025-11-28 11:24:00,2025-11-28 16:54:09.142885864,195,5,1,Alta,Fechado,Troca de teclado,5.5,Sim,Não
106872,2025-11-28 12:17:00,2025-11-28 12:35:00.000000000,123,6,6,Média,Fechado,Problema para enviar e-mail,0.3,Sim,Não
102448,2025-11-28 14:35:00,2025-11-28 17:07:59.317112227,79,2,6,Baixa,Fechado,E-mail não sincroniza,2.55,Sim,Não
108159,2025-11-28 15:44:00,,184,5,8,Alta,Aberto,Problema no cadastro,3.42,Sim,Não
106855,2025-11-28 17:54:00,2025-11-29 02:02:26.457663137,76,5,5,Média,Fechado,Configuração de impressora,8.14,Sim,Não
102376,2025-11-28 18:02:00,2025-11-28 22:27:07.555539874,4,5,8,Média,Fechado,Sistema indisponível,4.42,Sim,Sim
102472,2025-11-28 18:35:00,,163,1,4,Baixa,Pendente,Rede lenta,0.38,Sim,Não
108799,2025-11-29 07:21:00,,60,6,6,Alta,Em Atendimento,Caixa postal cheia,2.78,Sim,Não
106766,2025-11-29 07:28:00,,143,3,2,Média,Pendente,Erro ao abrir aplicativo,2.54,Sim,Não
107272,2025-11-29 07:53:00,2025-11-29 12:00:33.195508575,84,2,4,Baixa,Fechado,VPN não conecta,4.13,Sim,Não
107253,2025-11-29 08:14:00,2025-11-29 13:22:44.855836425,32,8,3,Alta,Fechado,Criação de usuário,5.15,Sim,Sim
102441,2025-11-29 08:23:00,2025-11-29 13:06:35.314571974,226,2,5,Alta,Fechado,Toner não reconhecido,4.73,Sim,Não
105961,2025-11-29 09:51:00,2025-11-30 08:35:03.891255374,188,3,1,Média,Fechado,Notebook lento,22.73,Sim,Não
103623,2025-11-29 10:39:00,2025-11-29 11:27:39.654285130,57,4,7,Alta,Fechado,Antivírus bloqueando arquivo,0.81,Sim,Não
109952,2025-11-29 11:03:00,,154,2,5,Média,Pendente,Configuração de impressora,6.86,Sim,Não
104398,2025-11-29 12:05:00,2025-11-30 00:07:11.136485079,160,3,1,Alta,Fechado,Computador não liga,12.04,Sim,Sim
108561,2025-11-29 12:42:00,2025-11-29 13:17:15.508969638,233,6,2,Baixa,Fechado,Instalação de software,0.59,Sim,Não
107477,2025-11-29 14:35:00,,203,7,4,Média,Pendente,Wi-Fi instável,2.44,Sim,Não
106517,2025-11-29 14:39:00,,88,6,1,Baixa,Em Atendimento,Troca de teclado,31.42,Não,Não
104891,2025-11-29 16:39:00,,129,4,5,Baixa,Pendente,Configuração de impressora,5.24,Sim,Não
107767,2025-11-29 17:46:00,2025-11-29 19:13:05.630963554,105,3,2,Alta,Fechado,Aplicativo travando,1.45,Sim,Sim
104886,2025-11-29 18:04:00,,159,6,6,Média,Em Atendimento,Caixa postal cheia,1.27,Sim,Não
109079,2025-11-29 18:21:00,,203,5,1,Baixa,Pendente,Troca de teclado,10.72,Sim,Não
102997,2025-11-29 18:32:00,2025-11-29 18:50:00.000000000,209,7,3,Média,Fechado,Criação de usuário,0.3,Sim,Não
105595,2025-11-30 07:43:00,2025-11-30 16:15:33.578126869,105,4,1,Média,Fechado,Troca de teclado,8.54,Sim,Não
105457,2025-11-30 07:55:00,,131,8,6,Média,Aberto,Problema para enviar e-mail,8.41,Não,Não
108557,2025-11-30 09:01:00,2025-11-30 12:20:21.368355805,128,7,2,Baixa,Fechado,Aplicativo travando,3.32,Sim,Não
100597,2025-11-30 09:07:00,2025-11-30 23:28:30.081032798,100,1,5,Baixa,Fechado,Configuração de impressora,14.36,Sim,Não
107356,2025-11-30 09:40:00,2025-11-30 16:20:26.842382709,151,5,1,Crítica,Fechado,Computador não liga,6.67,Sim,Não
107957,2025-11-30 11:15:00,,126,6,2,Média,Pendente,Atualização necessária,1.1,Sim,Não
104890,2025-11-30 11:28:00,2025-11-30 13:30:57.698489569,46,2,4,Baixa,Fechado,Wi-Fi instável,2.05,Sim,Não
101356,2025-11-30 14:22:00,2025-11-30 20:34:16.047949878,44,5,1,Baixa,Fechado,Troca de teclado,6.2,Sim,Não
108260,2025-11-30 14:38:00,2025-11-30 18:20:27.146957778,54,2,4,Baixa,Fechado,Wi-Fi instável,3.71,Sim,Sim
101404,2025-11-30 15:14:00,2025-12-01 03:40:24.934881174,78,7,5,Crítica,Fechado,Configuração de impressora,12.44,Sim,Não
102343,2025-11-30 15:21:00,2025-11-30 17:48:41.793632938,12,8,2,Média,Fechado,Erro ao abrir aplicativo,2.46,Sim,Não
106792,2025-11-30 15:36:00,2025-11-30 15:56:05.497450656,74,4,7,Média,Fechado,Incidente de segurança,0.33,Sim,Não
104369,2025-11-30 16:38:00,,152,2,1,Média,Aberto,Computador não liga,18.12,Sim,Não
104719,2025-11-30 16:53:00,2025-11-30 17:11:00.000000000,75,8,1,Média,Fechado,Computador não liga,0.3,Sim,Não
101532,2025-11-30 17:37:00,,209,7,6,Baixa,Em Atendimento,Outlook com erro,1.6,Sim,Não
105593,2025-11-30 17:46:00,2025-11-30 19:36:00.356583814,126,8,6,Média,Fechado,Caixa postal cheia,1.83,Sim,Não
105261,2025-11-30 18:24:00,,60,4,8,Crítica,Aberto,Relatório não carrega,0.55,Sim,Não
109507,2025-11-30 18:41:00,2025-11-30 22:16:40.739152333,167,4,3,Média,Fechado,Solicitação de acesso,3.59,Sim,Não
104450,2025-12-01 07:05:00,2025-12-01 07:47:40.223178763,137,1,7,Média,Fechado,Antivírus bloqueando arquivo,0.71,Sim,Sim
100414,2025-12-01 08:35:00,,138,8,4,Média,Em Atendimento,Rede lenta,1.46,Sim,Não
101339,2025-12-01 09:50:00,2025-12-01 19:50:09.848646550,80,5,3,Baixa,Fechado,Senha bloqueada,10.0,Não,Não
106596,2025-12-01 10:03:00,,148,6,5,Alta,Aberto,Toner não reconhecido,3.8,Sim,Não
103455,2025-12-01 10:42:00,2025-12-02 02:26:43.904060116,160,6,1,Alta,Fechado,Computador não liga,15.75,Sim,Não
106094,2025-12-01 10:45:00,2025-12-01 13:08:10.866523963,69,8,3,Baixa,Fechado,Senha bloqueada,2.39,Sim,Não
101142,2025-12-01 11:36:00,2025-12-01 12:35:58.285148787,178,5,2,Crítica,Fechado,Instalação de software,1.0,Sim,Não
108142,2025-12-01 11:52:00,,71,3,2,Alta,Em Atendimento,Instalação de software,1.12,Sim,Não
103625,2025-12-01 12:49:00,2025-12-01 23:46:15.168225686,27,2,1,Média,Fechado,Notebook lento,10.95,Sim,Não
105241,2025-12-01 13:20:00,2025-12-01 14:39:38.322692058,137,6,4,Baixa,Fechado,Rede lenta,1.33,Sim,Não
104219,2025-12-01 13:33:00,,160,2,4,Média,Em Atendimento,Sem internet,5.59,Sim,Não
103619,2025-12-01 14:05:00,2025-12-01 16:53:02.039997016,20,2,6,Alta,Fechado,Outlook com erro,2.8,Sim,Não
107131,2025-12-01 14:13:00,2025-12-01 14:38:55.842616398,135,3,6,Crítica,Fechado,Outlook com erro,0.43,Sim,Não
100944,2025-12-01 14:27:00,,69,4,6,Média,Pendente,Caixa postal cheia,1.72,Sim,Não
106277,2025-12-01 15:58:00,2025-12-01 16:50:11.817637114,189,6,4,Alta,Fechado,Rede lenta,0.87,Sim,Não
100421,2025-12-01 17:47:00,,33,8,2,Média,Aberto,Erro ao abrir aplicativo,3.6,Sim,Não
109864,2025-12-02 07:45:00,2025-12-02 08:47:40.659327373,179,6,7,Média,Fechado,Alerta de segurança,1.04,Sim,Não
103240,2025-12-02 07:51:00,2025-12-02 11:42:26.563014896,36,2,3,Baixa,Fechado,Solicitação de acesso,3.86,Sim,Não
103692,2025-12-02 08:28:00,2025-12-02 16:00:21.256933624,212,7,1,Baixa,Fechado,Troca de teclado,7.54,Sim,Não
106246,2025-12-02 09:13:00,2025-12-02 14:06:03.173709483,100,2,3,Média,Fechado,Senha bloqueada,4.88,Sim,Não
102021,2025-12-02 09:50:00,2025-12-02 10:38:31.225775230,205,6,2,Média,Fechado,Instalação de software,0.81,Sim,Não
100167,2025-12-02 10:12:00,2025-12-02 12:32:56.043663450,53,8,1,Alta,Fechado,Computador não liga,2.35,Sim,Não
107629,2025-12-02 10:36:00,2025-12-03 19:50:20.367838129,64,4,1,Média,Fechado,Monitor sem imagem,33.24,Não,Não
101094,2025-12-02 10:51:00,,104,6,3,Média,Pendente,Senha bloqueada,4.48,Sim,Não
109188,2025-12-02 11:13:00,2025-12-03 00:06:25.298903979,175,1,2,Baixa,Fechado,Instalação de software,12.89,Não,Não
108883,2025-12-02 11:14:00,2025-12-02 21:38:09.397115704,172,6,2,Média,Fechado,Instalação de software,10.4,Sim,Não
105590,2025-12-02 11:35:00,,206,1,3,Baixa,Pendente,Senha bloqueada,1.83,Sim,Não
109295,2025-12-02 12:24:00,2025-12-02 16:04:50.166073588,40,7,4,Média,Fechado,VPN não conecta,3.68,Sim,Não
101438,2025-12-02 12:51:00,2025-12-02 15:43:42.334202276,38,5,2,Baixa,Fechado,Erro ao abrir aplicativo,2.88,Sim,Não
108434,2025-12-02 13:17:00,2025-12-02 16:19:01.509900028,49,3,8,Alta,Fechado,Erro no sistema,3.03,Sim,Não
107132,2025-12-02 14:09:00,,135,1,1,Alta,Em Atendimento,Monitor sem imagem,10.94,Sim,Não
101725,2025-12-02 14:29:00,2025-12-02 14:49:46.525452280,223,3,2,Crítica,Fechado,Aplicativo travando,0.35,Sim,Não
101524,2025-12-02 14:34:00,2025-12-02 19:03:41.529323335,244,5,1,Alta,Fechado,Computador não liga,4.49,Sim,Não
103599,2025-12-02 15:00:00,2025-12-03 03:33:51.497324877,175,5,5,Baixa,Fechado,Configuração de impressora,12.56,Sim,Não
105907,2025-12-02 15:31:00,2025-12-02 20:09:33.934951280,74,7,3,Baixa,Fechado,Criação de usuário,4.64,Sim,Não
105850,2025-12-02 16:16:00,,224,3,2,Baixa,Pendente,Aplicativo travando,3.92,Sim,Não
104535,2025-12-02 16:31:00,2025-12-03 02:41:32.241780775,57,2,1,Baixa,Fechado,Monitor sem imagem,10.18,Sim,Não
109565,2025-12-02 16:47:00,2025-12-03 03:59:27.527333112,162,7,5,Média,Fechado,Configuração de impressora,11.21,Sim,Não
106552,2025-12-02 17:45:00,2025-12-02 23:33:41.266677661,84,2,8,Baixa,Fechado,Relatório não carrega,5.81,Sim,Não
108433,2025-12-02 18:33:00,2025-12-02 19:32:15.742140208,214,8,4,Baixa,Fechado,VPN não conecta,0.99,Sim,Não
108460,2025-12-03 08:38:00,2025-12-03 11:51:38.776858712,232,7,4,Baixa,Fechado,VPN não conecta,3.23,Sim,Sim
100475,2025-12-03 08:46:00,2025-12-03 12:15:01.846493998,167,7,6,Média,Fechado,Problema para enviar e-mail,3.48,Sim,Não
107295,2025-12-03 08:48:00,2025-12-03 13:43:37.570537318,132,6,2,Alta,Fechado,Atualização necessária,4.93,Sim,Não
106578,2025-12-03 09:30:00,2025-12-03 11:13:05.964353760,15,4,3,Média,Fechado,Senha bloqueada,1.72,Sim,Não
107686,2025-12-03 09:51:00,2025-12-03 15:21:32.805078091,237,4,4,Alta,Fechado,Rede lenta,5.51,Sim,Não
108317,2025-12-03 09:55:00,2025-12-03 13:32:16.072251081,184,4,5,Alta,Fechado,Configuração de impressora,3.62,Sim,Não
103214,2025-12-03 10:50:00,,194,7,2,Média,Em Atendimento,Aplicativo travando,1.0,Sim,Não
105525,2025-12-03 11:10:00,2025-12-03 19:52:01.954282863,144,5,3,Baixa,Fechado,Solicitação de acesso,8.7,Não,Sim
109786,2025-12-03 11:37:00,2025-12-03 13:00:56.498735493,163,8,4,Média,Fechado,VPN não conecta,1.4,Sim,Não
104006,2025-12-03 11:48:00,2025-12-03 17:10:45.076310317,202,4,3,Baixa,Fechado,Senha bloqueada,5.38,Sim,Não
105618,2025-12-03 11:53:00,2025-12-03 14:46:27.094653355,130,8,3,Alta,Fechado,Permissão de pasta,2.89,Sim,Não
104589,2025-12-03 12:46:00,2025-12-03 20:03:53.137765831,15,1,1,Média,Fechado,Notebook lento,7.3,Sim,Não
104264,2025-12-03 13:10:00,2025-12-03 20:33:59.097440792,160,4,6,Média,Fechado,Caixa postal cheia,7.4,Sim,Não
101882,2025-12-03 14:45:00,2025-12-03 19:25:12.373953362,231,1,2,Crítica,Fechado,Atualização necessária,4.67,Sim,Não
102663,2025-12-03 16:08:00,,40,6,3,Baixa,Em Atendimento,Solicitação de acesso,1.53,Sim,Não
102756,2025-12-03 18:17:00,,48,5,2,Alta,Em Atendimento,Erro ao abrir aplicativo,0.67,Sim,Não
101238,2025-12-04 07:00:00,,190,6,6,Média,Em Atendimento,Outlook com erro,1.74,Sim,Não
104030,2025-12-04 08:51:00,,126,5,3,Baixa,Aberto,Permissão de pasta,0.95,Sim,Não
102271,2025-12-04 09:58:00,2025-12-04 17:26:49.527119762,5,2,3,Média,Fechado,Criação de usuário,7.48,Sim,Sim
106971,2025-12-04 10:45:00,,73,8,4,Baixa,Em Atendimento,Rede lenta,1.95,Sim,Não
101805,2025-12-04 11:37:00,2025-12-04 12:35:35.064666919,65,8,2,Média,Fechado,Erro ao abrir aplicativo,0.98,Sim,Não
108503,2025-12-04 12:00:00,2025-12-04 14:32:07.317076743,67,6,3,Média,Fechado,Criação de usuário,2.54,Sim,Não
108720,2025-12-04 12:15:00,2025-12-04 14:23:35.517578931,7,8,2,Média,Fechado,Erro ao abrir aplicativo,2.14,Sim,Não
103427,2025-12-04 13:29:00,2025-12-04 16:20:11.200670121,114,7,3,Média,Fechado,Permissão de pasta,2.85,Sim,Não
106345,2025-12-04 14:36:00,2025-12-04 19:01:30.596455221,27,7,1,Média,Fechado,Troca de teclado,4.43,Sim,Sim
108005,2025-12-04 14:57:00,2025-12-04 16:30:41.545810976,54,6,6,Média,Fechado,E-mail não sincroniza,1.56,Sim,Não
103900,2025-12-04 15:13:00,,20,8,3,Alta,Em Atendimento,Senha bloqueada,0.92,Sim,Não
108916,2025-12-04 16:16:00,2025-12-04 18:03:22.584835402,176,7,4,Média,Fechado,VPN não conecta,1.79,Sim,Não
105562,2025-12-04 17:05:00,2025-12-05 03:33:55.718350122,113,2,1,Alta,Fechado,Notebook lento,10.48,Sim,Não
100011,2025-12-04 17:06:00,,130,6,4,Baixa,Aberto,Sem internet,0.74,Sim,Não
105546,2025-12-04 17:24:00,2025-12-04 20:14:18.430293051,47,5,2,Alta,Fechado,Aplicativo travando,2.84,Sim,Não
103423,2025-12-04 17:43:00,,72,8,6,Média,Pendente,E-mail não sincroniza,3.9,Sim,Não
103303,2025-12-04 18:53:00,2025-12-04 20:22:25.601007490,55,5,2,Crítica,Fechado,Instalação de software,1.49,Sim,Não
109077,2025-12-05 08:11:00,2025-12-05 09:17:57.850066566,250,6,4,Média,Fechado,Rede lenta,1.12,Sim,Não
107141,2025-12-05 08:34:00,2025-12-06 06:18:39.739712823,131,7,1,Média,Fechado,Computador não liga,21.74,Sim,Não
102948,2025-12-05 09:43:00,2025-12-05 19:42:48.350487217,203,3,1,Alta,Fechado,Monitor sem imagem,10.0,Sim,Sim
103605,2025-12-05 09:50:00,,143,3,1,Média,Pendente,Troca de teclado,4.96,Sim,Não
108257,2025-12-05 10:51:00,2025-12-05 13:57:22.047917036,12,2,6,Média,Fechado,Caixa postal cheia,3.11,Sim,Não
103236,2025-12-05 10:55:00,2025-12-05 14:23:09.984422647,68,6,8,Média,Fechado,Sistema indisponível,3.47,Sim,Não
100925,2025-12-05 11:36:00,2025-12-05 12:56:37.445986734,206,7,4,Alta,Fechado,VPN não conecta,1.34,Sim,Não
104866,2025-12-05 11:58:00,2025-12-05 21:47:33.501937767,8,5,5,Média,Fechado,Fila de impressão travada,9.83,Sim,Não
104474,2025-12-05 12:36:00,2025-12-05 18:33:53.687659312,94,4,2,Baixa,Fechado,Instalação de software,5.96,Sim,Não
108712,2025-12-05 12:40:00,2025-12-05 15:20:55.331508766,38,4,2,Alta,Fechado,Erro ao abrir aplicativo,2.68,Sim,Não
105631,2025-12-05 13:20:00,,114,3,6,Alta,Aberto,Caixa postal cheia,2.92,Sim,Não
103774,2025-12-05 14:25:00,,195,1,4,Crítica,Aberto,VPN não conecta,1.43,Sim,Não
100268,2025-12-05 15:08:00,,115,5,7,Baixa,Pendente,Alerta de segurança,0.54,Sim,Não
105802,2025-12-05 15:18:00,2025-12-05 16:46:20.713042999,157,3,5,Média,Fechado,Fila de impressão travada,1.47,Sim,Não
109563,2025-12-05 16:59:00,,186,5,3,Baixa,Em Atendimento,Permissão de pasta,6.14,Sim,Não
108849,2025-12-05 18:01:00,,165,5,6,Média,Pendente,Caixa postal cheia,1.27,Sim,Não
108262,2025-12-05 18:11:00,,248,1,7,Alta,Pendente,Suspeita de phishing,0.6,Sim,Não
109276,2025-12-06 07:20:00,2025-12-06 07:53:15.374362514,98,5,7,Baixa,Fechado,Incidente de segurança,0.55,Sim,Não
107664,2025-12-06 08:27:00,,10,2,3,Baixa,Pendente,Senha bloqueada,3.38,Sim,Não
103210,2025-12-06 10:59:00,2025-12-06 16:09:23.913953922,200,6,1,Alta,Fechado,Monitor sem imagem,5.17,Sim,Não
103716,2025-12-06 12:21:00,,82,2,7,Média,Aberto,Suspeita de phishing,2.71,Sim,Não
107503,2025-12-06 12:41:00,,87,5,5,Média,Pendente,Fila de impressão travada,3.69,Sim,Não
105432,2025-12-06 13:34:00,2025-12-07 05:46:12.809607667,58,8,1,Baixa,Fechado,Notebook lento,16.2,Sim,Não
100997,2025-12-06 13:54:00,2025-12-06 17:40:07.115533273,9,2,3,Média,Fechado,Criação de usuário,3.77,Sim,Não
103715,2025-12-06 14:15:00,2025-12-07 00:43:55.735971848,69,7,2,Baixa,Fechado,Erro ao abrir aplicativo,10.48,Sim,Sim
105010,2025-12-06 14:34:00,2025-12-07 07:48:08.097625770,12,7,1,Média,Fechado,Computador não liga,17.24,Sim,Não
107478,2025-12-06 14:48:00,2025-12-07 05:27:48.199106073,225,7,1,Média,Fechado,Notebook lento,14.66,Sim,Não
103840,2025-12-06 14:55:00,,128,8,5,Média,Aberto,Toner não reconhecido,19.93,Sim,Não
105279,2025-12-06 16:34:00,2025-12-06 18:17:23.775085912,247,2,2,Média,Fechado,Atualização necessária,1.72,Sim,Não
104879,2025-12-06 17:15:00,2025-12-06 19:52:53.097589405,157,7,2,Média,Fechado,Atualização necessária,2.63,Sim,Não
104562,2025-12-06 18:48:00,2025-12-06 22:41:22.112887005,224,1,2,Baixa,Fechado,Instalação de software,3.89,Sim,Não
103474,2025-12-07 09:59:00,,43,1,3,Média,Em Atendimento,Solicitação de acesso,4.33,Sim,Não
107535,2025-12-07 10:00:00,,170,3,4,Média,Pendente,Wi-Fi instável,1.03,Sim,Não
102602,2025-12-07 10:22:00,,206,3,1,Baixa,Pendente,Computador não liga,5.5,Sim,Não
100152,2025-12-07 11:56:00,2025-12-07 21:03:32.466169210,246,6,3,Baixa,Fechado,Permissão de pasta,9.13,Não,Não
106840,2025-12-07 12:03:00,2025-12-07 13:48:47.761770081,37,4,6,Alta,Fechado,Problema para enviar e-mail,1.76,Sim,Não
102426,2025-12-07 12:45:00,2025-12-07 14:56:33.421736248,193,3,6,Média,Fechado,Outlook com erro,2.19,Sim,Não
105531,2025-12-07 12:53:00,,47,3,1,Baixa,Em Atendimento,Monitor sem imagem,6.37,Sim,Não
101441,2025-12-07 13:43:00,,180,2,1,Baixa,Pendente,Notebook lento,8.02,Sim,Não
104491,2025-12-07 13:46:00,2025-12-07 14:44:05.418416272,145,7,2,Baixa,Fechado,Erro ao abrir aplicativo,0.97,Sim,Sim
101682,2025-12-07 14:33:00,,120,4,3,Baixa,Pendente,Senha bloqueada,1.84,Sim,Não
109787,2025-12-07 16:13:00,,28,3,4,Baixa,Aberto,Rede lenta,1.37,Sim,Não
108416,2025-12-07 16:24:00,2025-12-07 22:55:44.134571640,231,4,3,Média,Fechado,Permissão de pasta,6.53,Sim,Não
103390,2025-12-07 17:44:00,2025-12-07 23:24:59.606250402,31,6,2,Crítica,Fechado,Aplicativo travando,5.68,Sim,Não
109579,2025-12-07 18:43:00,2025-12-08 01:27:17.163998307,13,8,2,Baixa,Fechado,Instalação de software,6.74,Sim,Não
109399,2025-12-07 18:57:00,2025-12-08 04:09:11.564738359,17,7,5,Média,Fechado,Toner não reconhecido,9.2,Sim,Não
100739,2025-12-08 07:01:00,,142,4,6,Média,Em Atendimento,Problema para enviar e-mail,3.56,Sim,Não
106421,2025-12-08 07:06:00,2025-12-08 12:26:09.016117407,229,5,1,Média,Fechado,Notebook lento,5.34,Sim,Não
108681,2025-12-08 07:39:00,2025-12-08 09:26:22.133817427,208,5,3,Média,Fechado,Solicitação de acesso,1.79,Sim,Não
103148,2025-12-08 08:06:00,2025-12-08 12:43:46.010748000,172,4,2,Alta,Fechado,Atualização necessária,4.63,Sim,Não
100857,2025-12-08 09:03:00,,89,4,2,Alta,Aberto,Atualização necessária,16.65,Não,Não
101693,2025-12-08 10:41:00,2025-12-08 13:26:36.341799616,148,1,2,Crítica,Fechado,Erro ao abrir aplicativo,2.76,Sim,Não
100217,2025-12-08 11:35:00,,146,6,2,Alta,Em Atendimento,Aplicativo travando,4.09,Sim,Não
109347,2025-12-08 11:57:00,,23,2,7,Baixa,Em Atendimento,Alerta de segurança,3.37,Sim,Não
